State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Himachal Pradesh,2022,4,Hamirpur,1161191,1732021206.6974392,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,4,Chamba,831315,1292196671.856883,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,4,Bilaspur,622642,1042618597.11583,32.0292,76.1514,Northern Region
Jammu and Kashmir,2018,1,Poonch,398963,509120439.3079825,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,1,Baramulla,83775,44215018.00395158,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,1,Jammu,81381,127452979.3587345,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,1,Anantnag,64478,24885721.23193979,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,1,Budgam,50748,36218453.70685134,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,1,Srinagar,47285,62676256.75828372,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,1,Bandipore,38208,11885513.90501034,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,1,Pulwama,35793,24777476.30844358,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,1,Kulgam,23587,9213671.326669723,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,1,Ganderbal,20571,9107649.670974826,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,2,Poonch,891298,1627868128.4895802,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,2,Baramulla,188100,100055918.36977981,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,2,Jammu,112434,232232787.923289,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,2,Srinagar,92244,140893315.7147601,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,2,Budgam,89823,77122240.27552341,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,2,Anantnag,70838,43529509.034272134,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,2,Bandipore,64888,26799256.94581057,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,2,Pulwama,54034,53382825.78039837,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,2,Ganderbal,41415,24295329.73840579,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,2,Kulgam,30822,17711007.62669557,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,3,Poonch,1189512,2093062576.187033,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,3,Baramulla,210619,195960360.057075,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,3,Srinagar,154314,270405876.7113263,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,3,Jammu,145123,376452715.050717,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,3,Bandipore,87129,60815662.86494814,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,3,Budgam,74691,120545227.1593945,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,3,Anantnag,69967,95642801.11475599,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,3,Pulwama,65491,93861999.52986418,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,3,Ganderbal,52136,55650497.72050136,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,3,Udhampur,37014,92258254.83476217,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,4,Poonch,1642053,2992752160.889104,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,4,Jammu,226829,670989049.2596997,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,4,Srinagar,144970,329216330.4873534,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,4,Baramulla,109702,212164676.56823462,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,4,Anantnag,79193,110778790.88365641,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,4,Budgam,75940,175490225.93721512,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,4,Kathua,50640,115344936.1136368,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2018,4,Udhampur,50056,158443928.52744898,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,4,Kupwara,46637,155148129.9511362,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2018,4,Pulwama,43706,109777843.1479058,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,1,Poonch,1923655,2702486522.974644,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2019,1,Jammu,336553,880021398.3075253,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,1,Srinagar,310516,595281412.755115,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,1,Baramulla,164873,235373167.04939282,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,1,Budgam,141988,182507224.81175333,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2019,1,Anantnag,92467,115882661.6298053,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2019,1,Pulwama,73558,128624249.28698522,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,1,Kathua,65843,123437204.57869421,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,1,Kupwara,65813,158106446.71607152,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,1,Kulgam,64816,58528128.300160535,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2019,2,Srinagar,721517,1997435095.385833,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,2,Jammu,532412,1521238563.934449,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,2,Baramulla,150503,324305667.3040718,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,2,Budgam,118107,244724342.9971184,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2019,2,Anantnag,76968,176892916.91069663,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2019,2,Kupwara,75719,231219527.26181522,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,2,Pulwama,72486,192069086.3959656,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,2,Udhampur,70405,212612443.6869775,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,2,Kathua,62989,140667309.6509276,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,2,Rajouri,59741,189339489.0274282,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,3,Srinagar,329195,1391918063.9301221,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,3,Jammu,275239,885413982.5256196,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,3,Baramulla,55226,164311812.1144624,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,3,Udhampur,43153,135163022.78214848,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,3,Kathua,42083,90084615.95369668,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,3,Budgam,41566,114191268.2996238,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2019,3,Anantnag,39325,117282515.5402872,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2019,3,Kupwara,35301,118625723.0316756,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,3,Rajouri,34386,112169651.6625633,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,3,Pulwama,33089,104266797.68078919,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,4,Jammu,231238,928579096.2076489,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,4,Srinagar,117133,474222741.4546555,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,4,Kathua,28288,83151146.69576253,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,4,Udhampur,22103,91344412.2796205,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,4,Rajouri,15973,65942824.070045024,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,4,Samba,14817,53713327.351715714,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2019,4,Ramban,14088,49372161.63794071,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2019,4,Reasi,12986,43788337.944249794,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2019,4,Poonch,10130,37926598.59297845,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2019,4,Baramulla,8345,30863315.57342449,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2020,1,Jammu,363150,1275561405.765387,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2020,1,Srinagar,127979,474473029.5788137,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2020,1,Kathua,48120,107171478.5593396,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2020,1,Udhampur,45339,137536252.0052645,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2020,1,Baramulla,38477,102651433.9681011,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2020,1,Budgam,32991,95338551.2263335,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2020,1,Samba,32933,90185246.22000371,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2020,1,Kupwara,29357,87388063.94032452,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2020,1,Rajouri,28561,88475364.88892928,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2020,1,Pulwama,26598,76212175.43966158,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2020,2,Jammu,819252,2746977181.900208,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2020,2,Srinagar,440808,1810806888.436263,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2020,2,Baramulla,139478,414666518.8451661,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2020,2,Udhampur,127419,319173115.2814594,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2020,2,Kathua,114835,227977779.907593,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2020,2,Kupwara,114772,359166698.8086049,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2020,2,Budgam,112970,331830464.6882304,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2020,2,Rajouri,104655,305656997.1455121,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2020,2,Samba,92336,202733580.0346601,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2020,2,Pulwama,85402,271480260.94137585,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2020,3,Jammu,1266667,4876922229.442625,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2020,3,Srinagar,461915,1879035426.896187,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2020,3,Baramulla,183583,580425624.3604747,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2020,3,Kupwara,157369,516694658.1405348,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2020,3,Udhampur,154296,445180791.55363184,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2020,3,Budgam,148225,477023512.90765697,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2020,3,Anantnag,128022,403569858.3077174,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2020,3,Kathua,126283,311678208.3628339,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2020,3,Rajouri,125973,413621357.5955142,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2020,3,Pulwama,114833,372238070.3974789,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2020,4,Jammu,1776840,5696308275.135366,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2020,4,Srinagar,731076,2177635781.64443,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2020,4,Baramulla,412433,862594987.5778542,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2020,4,Kupwara,303474,721320071.0437152,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2020,4,Budgam,295461,692267475.7911439,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2020,4,Anantnag,282499,514346950.9515931,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2020,4,Udhampur,248906,646828971.3652099,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2020,4,Kathua,226360,463045666.1261913,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2020,4,Pulwama,219731,551823991.7884357,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2020,4,Rajouri,196713,567890456.5176736,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2021,1,Jammu,2651223,7421535965.773877,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2021,1,Srinagar,1027161,2568956545.461122,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2021,1,Baramulla,410535,785025036.8822093,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2021,1,Anantnag,317577,500687365.6142786,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2021,1,Budgam,314969,629196655.3946896,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2021,1,Kupwara,287414,651843634.7301381,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2021,1,Udhampur,253788,659211752.075057,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2021,1,Kathua,245017,476737690.8982123,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2021,1,Pulwama,230547,506298792.838708,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2021,1,Samba,201873,489544571.0195804,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2021,2,Jammu,3793205,10159766998.57037,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2021,2,Srinagar,1529261,3491629169.8915057,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2021,2,Baramulla,558737,966623715.8159673,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2021,2,Anantnag,479956,717788809.3041893,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2021,2,Budgam,450138,822332973.9248708,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2021,2,Kupwara,408584,819478528.2209685,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2021,2,Udhampur,361814,841569039.9908627,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2021,2,Pulwama,332326,632761432.1392006,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2021,2,Kathua,329534,635043868.1523829,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2021,2,Samba,272944,627782719.5376384,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2021,3,Jammu,5192026,13867943225.785099,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2021,3,Srinagar,2196468,5510884597.059818,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2021,3,Baramulla,647847,1285810267.706615,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2021,3,Anantnag,580106,938064508.2337394,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2021,3,Budgam,545818,1112797675.661535,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2021,3,Kupwara,477130,1133802686.4410892,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2021,3,Udhampur,476615,1090587535.866065,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2021,3,Kathua,399722,762622103.9071403,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2021,3,Pulwama,393629,826511580.0632428,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2021,3,Samba,352992,822873576.4759532,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2021,4,Jammu,6639541,16627649138.408901,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2021,4,Srinagar,2900577,7232270069.0061245,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2021,4,Baramulla,787593,1567275687.193142,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2021,4,Anantnag,683078,1035794983.473675,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2021,4,Budgam,678080,1358477847.946201,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2021,4,Udhampur,621122,1409015376.0471451,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2021,4,Kupwara,597802,1313830800.646709,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2021,4,Kathua,528207,1082468701.5396059,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2021,4,Samba,492079,1144805603.769711,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2021,4,Pulwama,462342,988006961.9135485,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2022,1,Jammu,5510056,11881749307.52831,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2022,1,Srinagar,2743701,5949336258.494824,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2022,1,Baramulla,877608,1607194898.3390281,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2022,1,Udhampur,729905,1568037829.84979,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2022,1,Anantnag,728868,1032527025.5719059,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2022,1,Budgam,718312,1319712135.493806,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2022,1,Kupwara,654488,1300783254.810564,34.5140696,74.19136702721829,Northern Region
