State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Goa,2021,2,Vivo,94216,0.154679152725469,Southern Region
Goa,2021,2,Oppo,64685,0.106196622591141,Southern Region
Goa,2021,2,Realme,37973,0.062342186745820004,Southern Region
Goa,2021,2,Apple,28049,0.046049456088102,Southern Region
Goa,2021,2,OnePlus,19803,0.032511582548850004,Southern Region
Goa,2021,2,Motorola,15937,0.026164575623947,Southern Region
Goa,2021,2,Huawei,11315,0.018576405420403,Southern Region
Goa,2021,2,Lenovo,7861,0.012905799647352001,Southern Region
Goa,2021,2,Others,47222,0.07752673590475201,Southern Region
Goa,2021,3,Xiaomi,163235,0.24980182352959102,Southern Region
Goa,2021,3,Samsung,135615,0.207534378644075,Southern Region
Goa,2021,3,Vivo,103139,0.15783569869830902,Southern Region
Goa,2021,3,Oppo,69841,0.10687909551952801,Southern Region
Goa,2021,3,Realme,45087,0.06899754842698301,Southern Region
Goa,2021,3,Apple,29989,0.045892773521787,Southern Region
Goa,2021,3,OnePlus,22136,0.033875168717805,Southern Region
Goa,2021,3,Motorola,15824,0.024215787395670003,Southern Region
Goa,2021,3,Huawei,11214,0.017161011113185,Southern Region
Goa,2021,3,Tecno,7719,0.011812541892516001,Southern Region
Goa,2021,3,Others,49659,0.07599417254054501,Southern Region
Goa,2021,4,Xiaomi,172749,0.247783206010516,Southern Region
Goa,2021,4,Samsung,141066,0.202338570637627,Southern Region
Goa,2021,4,Vivo,110824,0.15896083926916701,Southern Region
Goa,2021,4,Oppo,75088,0.10770276744246,Southern Region
Goa,2021,4,Realme,53598,0.076878501616516,Southern Region
Goa,2021,4,Apple,33398,0.047904552352483004,Southern Region
Goa,2021,4,OnePlus,24355,0.034933689818095005,Southern Region
Goa,2021,4,Motorola,16068,0.023047198850221003,Southern Region
Goa,2021,4,Huawei,10899,0.015633023417262002,Southern Region
Goa,2021,4,Tecno,9081,0.013025367983499,Southern Region
Goa,2021,4,Others,50052,0.07179228260214701,Southern Region
Goa,2022,1,Xiaomi,181266,0.245409055708692,Southern Region
Goa,2022,1,Samsung,146487,0.198323107166259,Southern Region
Goa,2022,1,Vivo,118448,0.16036218502412503,Southern Region
Goa,2022,1,Oppo,80145,0.10850522861305001,Southern Region
Goa,2022,1,Realme,60870,0.08240954851427201,Southern Region
Goa,2022,1,Apple,36235,0.049057170862734006,Southern Region
Goa,2022,1,OnePlus,26283,0.035583541376714004,Southern Region
Goa,2022,1,Motorola,16125,0.021831016425047003,Southern Region
Goa,2022,1,Huawei,10823,0.014652842838343002,Southern Region
Goa,2022,1,Tecno,10780,0.014594626794543,Southern Region
Goa,2022,1,Others,51166,0.069271676676215,Southern Region
Gujarat,2018,1,Xiaomi,655082,0.243520561714883,Western Region
Gujarat,2018,1,Samsung,589816,0.219258541111534,Western Region
Gujarat,2018,1,Vivo,424397,0.15776558633897902,Western Region
Gujarat,2018,1,Oppo,297896,0.11074003140464402,Western Region
Gujarat,2018,1,Apple,124833,0.046405491649219005,Western Region
Gujarat,2018,1,Realme,107796,0.040072147411496006,Western Region
Gujarat,2018,1,OnePlus,85786,0.03189013727636,Western Region
Gujarat,2018,1,Lenovo,74654,0.027751921155310003,Western Region
Gujarat,2018,1,Motorola,65692,0.024420382089836,Western Region
Gujarat,2018,1,Huawei,32104,0.011934359535591,Western Region
Gujarat,2018,1,Others,231992,0.086240840312143,Western Region
Gujarat,2018,2,Xiaomi,877057,0.245961874180589,Western Region
Gujarat,2018,2,Samsung,771605,0.216388914206389,Western Region
Gujarat,2018,2,Vivo,588311,0.16498594294447902,Western Region
Gujarat,2018,2,Oppo,406366,0.11396128525656701,Western Region
Gujarat,2018,2,Apple,158941,0.044573415689216,Western Region
Gujarat,2018,2,Realme,139735,0.039187284849929005,Western Region
Gujarat,2018,2,OnePlus,104673,0.029354497206116003,Western Region
Gujarat,2018,2,Lenovo,94848,0.026599174104169003,Western Region
Gujarat,2018,2,Motorola,82342,0.023091991334403,Western Region
Gujarat,2018,2,Huawei,42387,0.011887010719819001,Western Region
Gujarat,2018,2,Others,299560,0.08400860950831801,Western Region
Gujarat,2018,3,Xiaomi,1090580,0.246003830656212,Western Region
Gujarat,2018,3,Samsung,952941,0.214956386866953,Western Region
Gujarat,2018,3,Vivo,773925,0.174575468686945,Western Region
Gujarat,2018,3,Oppo,521622,0.11766308767312302,Western Region
Gujarat,2018,3,Apple,186759,0.042127518760222006,Western Region
Gujarat,2018,3,Realme,171742,0.038740110660895,Western Region
Gujarat,2018,3,OnePlus,121797,0.027473939153876,Western Region
Gujarat,2018,3,Lenovo,107576,0.024266086015397002,Western Region
Gujarat,2018,3,Motorola,95285,0.021493585985509003,Western Region
Gujarat,2018,3,Huawei,53733,0.012120636571961002,Western Region
Gujarat,2018,3,Others,357223,0.08057934896890101,Western Region
Gujarat,2018,4,Xiaomi,1363826,0.24445531847773003,Western Region
Gujarat,2018,4,Samsung,1194869,0.21417107602741603,Western Region
Gujarat,2018,4,Vivo,1025717,0.18385188132725303,Western Region
Gujarat,2018,4,Oppo,679260,0.12175212939860601,Western Region
Gujarat,2018,4,Apple,230209,0.041263192233789006,Western Region
Gujarat,2018,4,Realme,212094,0.03801621784393,Western Region
Gujarat,2018,4,OnePlus,145412,0.026063982333878,Western Region
Gujarat,2018,4,Lenovo,127399,0.022835290659324003,Western Region
Gujarat,2018,4,Motorola,112287,0.020126580917147002,Western Region
Gujarat,2018,4,Huawei,68005,0.012189373082107002,Western Region
Gujarat,2018,4,Others,419962,0.07527495769881501,Western Region
Gujarat,2019,1,Xiaomi,1611706,0.24226941425044501,Western Region
Gujarat,2019,1,Samsung,1419211,0.213333832391136,Western Region
Gujarat,2019,1,Vivo,1271697,0.191159732168303,Western Region
Gujarat,2019,1,Oppo,837507,0.125892892575102,Western Region
Gujarat,2019,1,Apple,266733,0.040094935224702005,Western Region
Gujarat,2019,1,Realme,248960,0.037423322474316005,Western Region
Gujarat,2019,1,OnePlus,164369,0.024707720484338003,Western Region
Gujarat,2019,1,Lenovo,143180,0.021522619343961002,Western Region
Gujarat,2019,1,Motorola,124721,0.018747888023454,Western Region
Gujarat,2019,1,Huawei,81525,0.012254725115354002,Western Region
Gujarat,2019,1,Others,482927,0.072592917948884,Western Region
Gujarat,2019,2,Xiaomi,1819154,0.24016359842606402,Western Region
Gujarat,2019,2,Samsung,1612210,0.21284297811976602,Western Region
Gujarat,2019,2,Vivo,1487567,0.19638768549549102,Western Region
Gujarat,2019,2,Oppo,976688,0.128941752385755,Western Region
Gujarat,2019,2,Apple,301303,0.039777837773255005,Western Region
Gujarat,2019,2,Realme,281975,0.037226167034890005,Western Region
Gujarat,2019,2,OnePlus,180243,0.0237955706175,Western Region
Gujarat,2019,2,Lenovo,158443,0.020917547951092002,Western Region
Gujarat,2019,2,Motorola,134995,0.017821957332653002,Western Region
Gujarat,2019,2,Huawei,92218,0.012174563956462001,Western Region
Gujarat,2019,2,Others,529849,0.069950340907065,Western Region
Gujarat,2019,3,Xiaomi,2007322,0.238136291048638,Western Region
Gujarat,2019,3,Samsung,1784247,0.211672050072016,Western Region
Gujarat,2019,3,Vivo,1706171,0.20240959538865502,Western Region
Gujarat,2019,3,Oppo,1111618,0.131875497594758,Western Region
Gujarat,2019,3,Apple,330663,0.039227817164867,Western Region
Gujarat,2019,3,Realme,318122,0.037740030339414005,Western Region
Gujarat,2019,3,OnePlus,194687,0.023096463893379,Western Region
Gujarat,2019,3,Lenovo,161748,0.019188784263080003,Western Region
Gujarat,2019,3,Motorola,141326,0.016766044246383,Western Region
Gujarat,2019,3,Huawei,102241,0.01212924111483,Western Region
Gujarat,2019,3,Others,571154,0.067758184873973,Western Region
Gujarat,2019,4,Xiaomi,2194279,0.23534173141227002,Western Region
Gujarat,2019,4,Samsung,1961599,0.210386238484978,Western Region
Gujarat,2019,4,Vivo,1944394,0.20854096061058303,Western Region
Gujarat,2019,4,Oppo,1262789,0.135437175340223,Western Region
Gujarat,2019,4,Realme,362885,0.038920294184806005,Western Region
Gujarat,2019,4,Apple,353958,0.037962851837539,Western Region
Gujarat,2019,4,OnePlus,206534,0.022151271171761,Western Region
Gujarat,2019,4,Lenovo,169920,0.018224331090792002,Western Region
Gujarat,2019,4,Motorola,147476,0.015817157791582,Western Region
Gujarat,2019,4,Huawei,111054,0.011910810175122001,Western Region
Gujarat,2019,4,Others,608911,0.065307177900338,Western Region
Gujarat,2020,1,Xiaomi,2375291,0.23151338670581903,Western Region
Gujarat,2020,1,Vivo,2206536,0.21506527926401903,Western Region
Gujarat,2020,1,Samsung,2139753,0.208556115332369,Western Region
Gujarat,2020,1,Oppo,1429059,0.139286634308146,Western Region
Gujarat,2020,1,Realme,411217,0.040080242943288005,Western Region
Gujarat,2020,1,Apple,377075,0.036752511709974005,Western Region
Gujarat,2020,1,OnePlus,216733,0.021124397322649,Western Region
Gujarat,2020,1,Lenovo,183981,0.01793214574531,Western Region
Gujarat,2020,1,Motorola,152517,0.014865432151349,Western Region
Gujarat,2020,1,Huawei,119412,0.011638774589435,Western Region
Gujarat,2020,1,Others,648269,0.063185079927636,Western Region
Gujarat,2020,2,Xiaomi,2596510,0.22791083765622003,Western Region
Gujarat,2020,2,Vivo,2517289,0.22095714809986802,Western Region
Gujarat,2020,2,Samsung,2358840,0.207049154556307,Western Region
Gujarat,2020,2,Oppo,1638925,0.14385801310440502,Western Region
Gujarat,2020,2,Realme,464677,0.040787412453477,Western Region
Gujarat,2020,2,Apple,399962,0.035106999183772004,Western Region
Gujarat,2020,2,OnePlus,225499,0.019793363391876,Western Region
Gujarat,2020,2,Lenovo,199446,0.017506539519271003,Western Region
Gujarat,2020,2,Motorola,159087,0.013963994527352001,Western Region
Gujarat,2020,2,Huawei,128197,0.011252598932803,Western Region
Gujarat,2020,2,Others,704225,0.061813938574645004,Western Region
Gujarat,2020,3,Vivo,2833786,0.22728751804541703,Western Region
Gujarat,2020,3,Xiaomi,2792901,0.22400828306603301,Western Region
Gujarat,2020,3,Samsung,2570866,0.20619967505215603,Western Region
Gujarat,2020,3,Oppo,1827108,0.146545590429526,Western Region
Gujarat,2020,3,Realme,525717,0.042165820610406,Western Region
Gujarat,2020,3,Apple,425591,0.034135083627510006,Western Region
Gujarat,2020,3,OnePlus,236755,0.018989244895289,Western Region
Gujarat,2020,3,Lenovo,211958,0.017000369029231,Western Region
Gujarat,2020,3,Motorola,164618,0.013203402319582001,Western Region
Gujarat,2020,3,Huawei,135946,0.010903727002745,Western Region
Gujarat,2020,3,Others,742601,0.059561285922100006,Western Region
Gujarat,2020,4,Vivo,3159752,0.232245854766003,Western Region
Gujarat,2020,4,Xiaomi,2998305,0.22037929165775702,Western Region
Gujarat,2020,4,Samsung,2800655,0.20585176127103702,Western Region
Gujarat,2020,4,Oppo,2016643,0.14822586623661502,Western Region
Gujarat,2020,4,Realme,592948,0.043582444157577005,Western Region
Gujarat,2020,4,Apple,456563,0.033557970432341,Western Region
Gujarat,2020,4,OnePlus,249222,0.018318139023724003,Western Region
Gujarat,2020,4,Lenovo,223106,0.016398579278824002,Western Region
Gujarat,2020,4,Motorola,170289,0.012516461533135001,Western Region
Gujarat,2020,4,Huawei,144035,0.010586758609922,Western Region
Gujarat,2020,4,Others,793685,0.058336873033059004,Western Region
Gujarat,2021,1,Vivo,3492512,0.238069666204639,Western Region
Gujarat,2021,1,Xiaomi,3197714,0.21797454227727803,Western Region
Gujarat,2021,1,Samsung,2987011,0.20361181628569502,Western Region
Gujarat,2021,1,Oppo,2188804,0.149201445168228,Western Region
Gujarat,2021,1,Realme,666628,0.045441191166319006,Western Region
Gujarat,2021,1,Apple,489078,0.033338363964972,Western Region
Gujarat,2021,1,OnePlus,264150,0.018005980316733002,Western Region
Gujarat,2021,1,Lenovo,224880,0.015329111692701002,Western Region
Gujarat,2021,1,Motorola,174216,0.011875562622979001,Western Region
Gujarat,2021,1,Huawei,149907,0.010218521640509001,Western Region
Gujarat,2021,1,Others,835226,0.056933798659943004,Western Region
Gujarat,2021,2,Vivo,3834323,0.24366596528046103,Western Region
Gujarat,2021,2,Xiaomi,3362430,0.21367781265114602,Western Region
Gujarat,2021,2,Samsung,3154317,0.20045251706900202,Western Region
Gujarat,2021,2,Oppo,2364362,0.15025196077702402,Western Region
Gujarat,2021,2,Realme,790357,0.050226102840363,Western Region
Gujarat,2021,2,Apple,529166,0.033627773190625,Western Region
Gujarat,2021,2,OnePlus,293085,0.018625149585526,Western Region
Gujarat,2021,2,Lenovo,218253,0.013869678668269,Western Region
Gujarat,2021,2,Motorola,173429,0.011021174974728001,Western Region
Gujarat,2021,2,Huawei,146703,0.009322774347528,Western Region
Gujarat,2021,2,Others,869556,0.055259090615322005,Western Region
Gujarat,2021,3,Vivo,4261214,0.251447105438024,Western Region
Gujarat,2021,3,Xiaomi,3544088,0.20913070055097802,Western Region
Gujarat,2021,3,Samsung,3267319,0.19279902513524502,Western Region
Gujarat,2021,3,Oppo,2580826,0.152290222302657,Western Region
Gujarat,2021,3,Realme,932371,0.055017652045721004,Western Region
Gujarat,2021,3,Apple,569577,0.033609785374326004,Western Region
Gujarat,2021,3,OnePlus,345805,0.020405374218707,Western Region
Gujarat,2021,3,Lenovo,210237,0.012405733461397,Western Region
Gujarat,2021,3,Motorola,172358,0.010170557075773001,Western Region
Gujarat,2021,3,Tecno,161791,0.009547016093517,Western Region
Gujarat,2021,3,Others,901175,0.05317682830365,Western Region
Gujarat,2021,4,Vivo,4645259,0.256089504714127,Western Region
Gujarat,2021,4,Xiaomi,3700589,0.204010584589696,Western Region
Gujarat,2021,4,Samsung,3390165,0.18689715164411003,Western Region
Gujarat,2021,4,Oppo,2791203,0.153876843858778,Western Region
Gujarat,2021,4,Realme,1116664,0.06156081516490101,Western Region
Gujarat,2021,4,Apple,635160,0.035015875285796,Western Region
Gujarat,2021,4,OnePlus,397948,0.021938562784546003,Western Region
Gujarat,2021,4,Lenovo,199946,0.011022866993976001,Western Region
Gujarat,2021,4,Tecno,187064,0.010312692383749001,Western Region
Gujarat,2021,4,Motorola,174499,0.009619993736218,Western Region
Gujarat,2021,4,Others,900704,0.049655108844099,Western Region
Gujarat,2022,1,Vivo,4996272,0.25934028378670604,Western Region
Gujarat,2022,1,Xiaomi,3842766,0.199465526489731,Western Region
Gujarat,2022,1,Samsung,3511762,0.182284181820239,Western Region
Gujarat,2022,1,Oppo,2996365,0.155531594242377,Western Region
Gujarat,2022,1,Realme,1272108,0.06603100266105101,Western Region
Gujarat,2022,1,Apple,693504,0.035997544602698,Western Region
Gujarat,2022,1,OnePlus,441053,0.022893631528663003,Western Region
Gujarat,2022,1,Tecno,223305,0.011591038692647,Western Region
Gujarat,2022,1,Lenovo,203354,0.010555446955082001,Western Region
Gujarat,2022,1,Motorola,174739,0.009070135062423,Western Region
Gujarat,2022,1,Others,910086,0.047239614158378004,Western Region
Haryana,2018,1,Xiaomi,444407,0.24056368097774203,Northern Region
Haryana,2018,1,Samsung,394835,0.213729668927013,Northern Region
Haryana,2018,1,Vivo,256267,0.138720886109181,Northern Region
Haryana,2018,1,Oppo,192587,0.10425001772802901,Northern Region
Haryana,2018,1,Apple,100085,0.054177400469968,Northern Region
Haryana,2018,1,Realme,89281,0.048329045225151,Northern Region
Haryana,2018,1,OnePlus,55486,0.03003534238374,Northern Region
Haryana,2018,1,Motorola,53420,0.028916987891349003,Northern Region
Haryana,2018,1,Lenovo,34977,0.018933535856902002,Northern Region
Haryana,2018,1,Huawei,29629,0.01603858918444,Northern Region
Haryana,2018,1,Others,196383,0.10630484524647901,Northern Region
Haryana,2018,2,Xiaomi,599986,0.24517033811004402,Northern Region
Haryana,2018,2,Samsung,516011,0.210855905535299,Northern Region
Haryana,2018,2,Vivo,351564,0.143658459942931,Northern Region
Haryana,2018,2,Oppo,260510,0.10645135850011,Northern Region
Haryana,2018,2,Apple,127528,0.052111354062424,Northern Region
Haryana,2018,2,Realme,116691,0.047683065812200005,Northern Region
Haryana,2018,2,Motorola,68775,0.028103305749664003,Northern Region
Haryana,2018,2,OnePlus,67358,0.027524281623931002,Northern Region
Haryana,2018,2,Lenovo,44001,0.017979986278313,Northern Region
Haryana,2018,2,Huawei,39423,0.016109292949022,Northern Region
Haryana,2018,2,Others,255374,0.10435265143605701,Northern Region
Haryana,2018,3,Xiaomi,751015,0.248647694773999,Northern Region
Haryana,2018,3,Samsung,630157,0.20863376283522903,Northern Region
Haryana,2018,3,Vivo,451732,0.149560422169528,Northern Region
Haryana,2018,3,Oppo,328450,0.10874394698976701,Northern Region
Haryana,2018,3,Apple,152459,0.050476460387008,Northern Region
Haryana,2018,3,Realme,143729,0.047586112823541006,Northern Region
Haryana,2018,3,Motorola,81942,0.027129537233172,Northern Region
Haryana,2018,3,OnePlus,79279,0.026247865347546,Northern Region
Haryana,2018,3,Huawei,50399,0.016686211552252,Northern Region
Haryana,2018,3,Lenovo,49707,0.016457102673223003,Northern Region
Haryana,2018,3,Others,301529,0.09983088321472801,Northern Region
Haryana,2018,4,Xiaomi,948615,0.250091021041217,Northern Region
Haryana,2018,4,Samsung,785842,0.20717786262822302,Northern Region
Haryana,2018,4,Vivo,591623,0.15597434168916602,Northern Region
Haryana,2018,4,Oppo,427382,0.11267416259982901,Northern Region
Haryana,2018,4,Apple,187472,0.049424754928647,Northern Region
Haryana,2018,4,Realme,179167,0.047235240816233,Northern Region
Haryana,2018,4,Motorola,98841,0.026058249775446,Northern Region
Haryana,2018,4,OnePlus,93582,0.024671777202636,Northern Region
Haryana,2018,4,Huawei,65203,0.017189992615497002,Northern Region
Haryana,2018,4,Lenovo,59641,0.015723637709628,Northern Region
Haryana,2018,4,Others,355711,0.09377895899347201,Northern Region
Haryana,2019,1,Xiaomi,1136307,0.250355878589934,Northern Region
Haryana,2019,1,Samsung,934852,0.2059704761227,Northern Region
Haryana,2019,1,Vivo,732478,0.161382595757834,Northern Region
Haryana,2019,1,Oppo,527926,0.11631484938530601,Northern Region
Haryana,2019,1,Apple,216144,0.047621743967028,Northern Region
Haryana,2019,1,Realme,213023,0.046934112282036006,Northern Region
Haryana,2019,1,Motorola,111982,0.024672339426104,Northern Region
Haryana,2019,1,OnePlus,105006,0.023135358126997,Northern Region
Haryana,2019,1,Huawei,80507,0.017737636675334,Northern Region
Haryana,2019,1,Lenovo,67191,0.014803800239139001,Northern Region
