State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Region
Chhattisgarh,2019,2,491001,154424,237907702.28501698,Central Region
Chhattisgarh,2019,2,497001,152840,345212779.1697207,Central Region
Chhattisgarh,2019,2,490006,136496,189344640.4595058,Central Region
Chhattisgarh,2019,2,496005,118494,268521769.2220984,Central Region
Chhattisgarh,2019,3,492009,1843301,3497211746.958311,Central Region
Chhattisgarh,2019,3,492001,647392,854437718.1123915,Central Region
Chhattisgarh,2019,3,495001,555240,968932649.0590786,Central Region
Chhattisgarh,2019,3,490025,519819,994202021.3411087,Central Region
Chhattisgarh,2019,3,495660,364424,510093479.96835166,Central Region
Chhattisgarh,2019,3,490023,278822,302000378.8399978,Central Region
Chhattisgarh,2019,3,491001,244725,310844736.354316,Central Region
Chhattisgarh,2019,3,490006,223964,246325822.38423693,Central Region
Chhattisgarh,2019,3,497001,208548,397488530.296959,Central Region
Chhattisgarh,2019,3,491441,156934,251078718.9840936,Central Region
Chhattisgarh,2019,4,492009,2807708,5488409197.56369,Central Region
Chhattisgarh,2019,4,492001,860606,1146893926.7385142,Central Region
Chhattisgarh,2019,4,495001,744037,1242953010.542162,Central Region
Chhattisgarh,2019,4,490025,625389,1224429622.795294,Central Region
Chhattisgarh,2019,4,490023,365008,417706249.373141,Central Region
Chhattisgarh,2019,4,491001,332368,437683717.4812007,Central Region
Chhattisgarh,2019,4,490006,310223,333508672.7612551,Central Region
Chhattisgarh,2019,4,495660,298957,445247631.97987723,Central Region
Chhattisgarh,2019,4,497001,291141,553342861.8204699,Central Region
Chhattisgarh,2019,4,492015,220747,267136024.83002612,Central Region
Chhattisgarh,2020,1,492009,3832879,8107114729.270458,Central Region
Chhattisgarh,2020,1,492001,956201,1259565576.504597,Central Region
Chhattisgarh,2020,1,495001,830780,1380940470.102093,Central Region
Chhattisgarh,2020,1,490025,504114,1009093411.5124779,Central Region
Chhattisgarh,2020,1,490023,401375,464581081.9726324,Central Region
Chhattisgarh,2020,1,491001,372373,490344007.80161464,Central Region
Chhattisgarh,2020,1,492015,344194,504441994.36472595,Central Region
Chhattisgarh,2020,1,497001,342443,623011907.8316444,Central Region
Chhattisgarh,2020,1,490006,337068,361375163.2496618,Central Region
Chhattisgarh,2020,1,491441,242895,389726036.0863471,Central Region
Chhattisgarh,2020,2,492009,1526874,3719446962.048381,Central Region
Chhattisgarh,2020,2,492001,665755,987107410.366135,Central Region
Chhattisgarh,2020,2,495001,482770,870871061.1209087,Central Region
Chhattisgarh,2020,2,497001,370519,689109946.6551751,Central Region
Chhattisgarh,2020,2,491001,334853,495992326.76679873,Central Region
Chhattisgarh,2020,2,490023,326027,441538660.5589389,Central Region
Chhattisgarh,2020,2,494001,294320,679782295.0345535,Central Region
Chhattisgarh,2020,2,490006,288259,369452351.469396,Central Region
Chhattisgarh,2020,2,495660,279210,441653885.5637897,Central Region
Chhattisgarh,2020,2,491441,260856,436309146.2483653,Central Region
Chhattisgarh,2020,3,492009,1857300,4069532117.9273067,Central Region
Chhattisgarh,2020,3,492001,981812,1565413199.436835,Central Region
Chhattisgarh,2020,3,495001,696692,1191326273.087011,Central Region
Chhattisgarh,2020,3,497001,513473,988159635.3272357,Central Region
Chhattisgarh,2020,3,491001,469652,707693501.9197738,Central Region
Chhattisgarh,2020,3,490023,463152,643696441.4135771,Central Region
Chhattisgarh,2020,3,490006,409697,538137939.7460059,Central Region
Chhattisgarh,2020,3,491441,370246,639299659.9049671,Central Region
Chhattisgarh,2020,3,496005,354221,689205706.4188439,Central Region
Chhattisgarh,2020,3,495660,318783,578159036.7380314,Central Region
Chhattisgarh,2020,4,492009,1955063,3901827452.842137,Central Region
Chhattisgarh,2020,4,492001,1727068,2811515596.8050714,Central Region
Chhattisgarh,2020,4,495001,1213230,2066193700.6311502,Central Region
Chhattisgarh,2020,4,497001,828474,1614662483.7276978,Central Region
Chhattisgarh,2020,4,490023,778245,1122723104.372793,Central Region
Chhattisgarh,2020,4,491001,772474,1206813518.760123,Central Region
Chhattisgarh,2020,4,490006,699714,884676392.8043679,Central Region
Chhattisgarh,2020,4,491441,569298,1008624236.4577049,Central Region
Chhattisgarh,2020,4,496005,519415,1028834647.36528,Central Region
Chhattisgarh,2020,4,495450,510869,865967961.4661187,Central Region
Chhattisgarh,2021,1,492009,3152697,5281456698.639032,Central Region
Chhattisgarh,2021,1,492001,2062104,3156983782.7872267,Central Region
Chhattisgarh,2021,1,495001,1558405,2376898658.800415,Central Region
Chhattisgarh,2021,1,497001,957928,1823147805.756923,Central Region
Chhattisgarh,2021,1,491001,872723,1294441361.2765472,Central Region
Chhattisgarh,2021,1,490023,869244,1154015806.281189,Central Region
Chhattisgarh,2021,1,490006,774112,914211871.5270493,Central Region
Chhattisgarh,2021,1,491441,653315,1122704843.766414,Central Region
Chhattisgarh,2021,1,495450,595796,973484691.251247,Central Region
Chhattisgarh,2021,1,496005,593116,1184774545.592889,Central Region
Chhattisgarh,2021,2,492009,3531665,6237261109.571448,Central Region
Chhattisgarh,2021,2,492001,1790662,3080777232.785866,Central Region
Chhattisgarh,2021,2,495001,1455312,2510462991.251886,Central Region
Chhattisgarh,2021,2,497001,1031909,2008561517.648296,Central Region
Chhattisgarh,2021,2,491001,837157,1364714087.780993,Central Region
Chhattisgarh,2021,2,490023,763575,1174072727.567776,Central Region
Chhattisgarh,2021,2,491441,740582,1310602405.602876,Central Region
Chhattisgarh,2021,2,495450,704041,1132961727.260648,Central Region
Chhattisgarh,2021,2,490006,668949,946046519.1898482,Central Region
Chhattisgarh,2021,2,496005,645183,1216389122.62332,Central Region
Chhattisgarh,2021,3,492009,5612983,8770212351.408339,Central Region
Chhattisgarh,2021,3,492001,3200184,4768793686.020849,Central Region
Chhattisgarh,2021,3,495001,2572993,3734896539.733768,Central Region
Chhattisgarh,2021,3,497001,1635520,2760462757.7578793,Central Region
Chhattisgarh,2021,3,491001,1305695,1938305539.075568,Central Region
Chhattisgarh,2021,3,490023,1253256,1704542436.590165,Central Region
Chhattisgarh,2021,3,491441,1124790,1803320186.798345,Central Region
Chhattisgarh,2021,3,490006,1096245,1299467876.0104802,Central Region
Chhattisgarh,2021,3,496005,1006702,1784048704.1108122,Central Region
Chhattisgarh,2021,3,495450,1004357,1500182581.113883,Central Region
Chhattisgarh,2021,4,492009,8304401,12964571702.987211,Central Region
Chhattisgarh,2021,4,492001,4178829,6231047914.337536,Central Region
Chhattisgarh,2021,4,495001,3644800,4999084676.501506,Central Region
Chhattisgarh,2021,4,497001,2276401,3766123278.0426717,Central Region
Chhattisgarh,2021,4,491001,1687886,2560648248.895311,Central Region
Chhattisgarh,2021,4,490023,1599521,2248105461.586821,Central Region
Chhattisgarh,2021,4,490006,1410015,1732682082.039315,Central Region
Chhattisgarh,2021,4,491441,1395385,2296675958.189373,Central Region
Chhattisgarh,2021,4,495450,1373013,2011514280.4747248,Central Region
Chhattisgarh,2021,4,496005,1357792,2314581216.562727,Central Region
Chhattisgarh,2022,1,492009,8604266,13265608315.341982,Central Region
Chhattisgarh,2022,1,492001,4654685,6852734645.639161,Central Region
Chhattisgarh,2022,1,495001,4183815,5693220429.873733,Central Region
Chhattisgarh,2022,1,497001,2608953,4270065647.0031033,Central Region
Chhattisgarh,2022,1,491001,1854312,2829231024.442624,Central Region
Chhattisgarh,2022,1,490023,1719478,2432156635.443711,Central Region
Chhattisgarh,2022,1,491441,1691392,2775775912.183617,Central Region
Chhattisgarh,2022,1,496005,1601573,2711974013.620237,Central Region
Chhattisgarh,2022,1,495450,1580837,2356394521.081302,Central Region
Chhattisgarh,2022,1,490006,1506932,1842102092.859753,Central Region
Chhattisgarh,2022,2,492009,10025789,14968791943.37633,Central Region
Chhattisgarh,2022,2,492001,5744280,8305059645.430582,Central Region
Chhattisgarh,2022,2,495001,5047637,6711325493.698645,Central Region
Chhattisgarh,2022,2,497001,3135705,4960730023.337443,Central Region
Chhattisgarh,2022,2,491001,2225450,3310540189.15487,Central Region
Chhattisgarh,2022,2,491441,2038818,3271780605.957446,Central Region
Chhattisgarh,2022,2,490023,2019053,2822637782.1193132,Central Region
Chhattisgarh,2022,2,496005,1915479,3114215340.965275,Central Region
Chhattisgarh,2022,2,495450,1858110,2704576938.698612,Central Region
Chhattisgarh,2022,2,494001,1760773,3011347187.158378,Central Region
Chhattisgarh,2022,3,490025,27709655,34710838372.56677,Central Region
Chhattisgarh,2022,3,492009,18534055,24688727453.17411,Central Region
Chhattisgarh,2022,3,495001,7363455,9209001744.809235,Central Region
Chhattisgarh,2022,3,492001,5867095,8079859406.743408,Central Region
Chhattisgarh,2022,3,497001,3136275,4516205218.110838,Central Region
Chhattisgarh,2022,3,491001,2646597,3636063295.4063334,Central Region
Chhattisgarh,2022,3,496005,2585964,3726179905.5455704,Central Region
Chhattisgarh,2022,3,491335,2229725,2939210017.399467,Central Region
Chhattisgarh,2022,3,490023,2010684,2697551621.133429,Central Region
Chhattisgarh,2022,3,491441,1999983,3010066819.409458,Central Region
Chhattisgarh,2022,4,490025,30367292,39832838087.7527,Central Region
Chhattisgarh,2022,4,492009,14547843,20802250141.530888,Central Region
Chhattisgarh,2022,4,495001,8943347,11284431848.378149,Central Region
Chhattisgarh,2022,4,491001,7147574,9554105321.349329,Central Region
Chhattisgarh,2022,4,492001,6598984,9056995537.72467,Central Region
Chhattisgarh,2022,4,497001,3746038,5374539443.774867,Central Region
Chhattisgarh,2022,4,491441,2530455,3800881016.686203,Central Region
Chhattisgarh,2022,4,496005,2431930,3586810453.649658,Central Region
Chhattisgarh,2022,4,490023,2275958,3067299957.112147,Central Region
Chhattisgarh,2022,4,494001,2186179,3377164484.485155,Central Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,396230,77416,87636730.73288153,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,396210,31807,45382419.02655984,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,396215,18076,17620423.0517951,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,396235,15322,18170368.09382151,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,362520,2681,3815255.6065886403,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,362571,1724,1778092.8503577379,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,362540,1020,628046.8778566738,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,396220,335,413961.2749699699,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,1,362570,168,213086.59438582062,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,396230,107488,158175937.8700928,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,396210,42931,72414096.31243189,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,396215,24403,31388224.68652545,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,396235,21154,28750904.67670025,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,362520,3563,6593600.730532296,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,362571,1690,2467269.461487418,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,362540,881,1471603.4288316348,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,396220,371,605000.9332907782,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,2,362570,145,204133.5562592716,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,396230,147182,231027621.2392687,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,396210,64474,105714782.7366015,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,396215,39682,54371575.11900766,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,396235,30669,42233803.9748517,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,362520,4313,8991943.769468328,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,362571,1576,3597045.1004293105,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,362540,977,899273.6644538083,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,396220,481,507453.95234789746,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,3,362570,221,296096.12174656213,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,396230,205341,336872613.4780597,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,396210,91229,159795360.8732372,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,396215,54969,78880028.90316722,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,396235,42234,62561669.93918641,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,362520,5233,11360873.230397739,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,362571,2903,5648464.117692966,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,362540,1096,1951463.4595020716,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,396220,807,1388769.2838886275,Western Region
Dadra and Nagar Haveli and Daman and Diu,2018,4,362570,270,291373.5157545934,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,396230,320483,421520724.7597797,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,396210,145955,208892938.2163756,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,396215,112511,105539374.986065,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,396235,65730,84032725.73878577,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,362520,7898,12394180.66633789,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,362571,6300,7473792.769439252,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,362540,1409,1601086.8457989504,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,396220,1098,1444872.3283073723,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,1,362570,430,470079.7390118655,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,396230,229045,389519722.1058071,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,396210,111236,202373380.58958158,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,396215,71495,99056958.41760334,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,396235,47528,75930562.7899149,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,362520,21704,40627554.17800613,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,362571,5655,12129857.24760504,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,362540,1356,2309413.869195806,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,396220,1222,2177268.8160403357,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,2,362570,415,316558.5513168012,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,396230,321026,484826521.34241074,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,396210,144490,226559294.0729215,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,396215,90050,120472135.2555146,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,396235,64662,94795355.50619671,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,362520,9441,17692347.90566071,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,362571,5425,12849978.0936594,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,362540,1792,1826162.00302335,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,396220,1320,1878034.1297022616,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,3,362570,545,571645.5392825069,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,396230,386314,614130571.5198164,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,396210,174763,287041933.8727873,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,396215,105431,153687707.3783958,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,396235,79098,122229526.4996913,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,362520,12820,25672376.285327863,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,362571,6183,17904499.601682752,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,362540,2000,2582867.811461056,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,396220,1891,2859152.612099316,Western Region
Dadra and Nagar Haveli and Daman and Diu,2019,4,362570,471,532626.4297780144,Western Region
