State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Assam,2021,3,Lakhimpur,433255,930738036.1633754,27.2382645,94.1053145,North-Eastern Region
Assam,2021,3,Kamrup,957373,2112276358.418825,26.2074223,91.6771799,North-Eastern Region
Assam,2021,3,Kokrajhar,366661,966061545.1374367,26.2074223,91.6771799,North-Eastern Region
Assam,2021,3,Karbi Anglong,338533,828250761.6786599,26.0,93.5,North-Eastern Region
Assam,2021,3,Sivasagar,350815,733449637.2748528,26.0,93.5,North-Eastern Region
Assam,2021,3,Dibrugarh,1116075,2517711536.27678,27.4881672,95.3623358,North-Eastern Region
Assam,2021,3,South Salmara Mancachar,245208,682772092.1272931,27.4881672,95.3623358,North-Eastern Region
Assam,2021,3,Nagaon,1156024,2903215135.784227,27.4881672,95.3623358,North-Eastern Region
Assam,2021,3,Dhubri,668723,1682447560.5368931,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2021,3,Golaghat,446587,965096814.5378057,26.5305611,93.9603353,North-Eastern Region
Assam,2021,3,Udalguri,291168,657660643.9182184,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Majuli,51208,102034225.95327789,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Sonitpur,1030160,2385666128.443201,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Hojai,368350,874185464.7310761,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Marigaon,554657,1470486045.681389,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Chirang,220676,528538770.57299644,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,3,Cachar,998685,2285248942.880948,25.083333,92.916667,North-Eastern Region
Assam,2021,3,Nalbari,318284,722110352.781739,25.083333,92.916667,North-Eastern Region
Assam,2021,3,West Karbi Anglong,57137,112522665.5361256,25.083333,92.916667,North-Eastern Region
Assam,2021,3,Dhemaji,359737,848544237.4544444,27.5945155,94.71920979201424,North-Eastern Region
Assam,2021,3,Karimganj,524239,1393649226.029473,24.86648155,92.35121508187882,North-Eastern Region
Assam,2021,3,Bongaigaon,548175,1331228200.275841,24.86648155,92.35121508187882,North-Eastern Region
Assam,2021,3,Dima Hasao,149975,353350846.5920651,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,3,Baksa,418859,1074324607.675174,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,3,Charaideo,201059,479392451.000507,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,3,Darrang,498938,1241235475.745712,26.75,92.5,North-Eastern Region
Assam,2021,3,Kamrup Metropolitan,16840668,36123082534.661125,26.75,92.5,North-Eastern Region
Assam,2021,3,Hailakandi,360281,801449299.0694864,24.6827307,92.5622753,North-Eastern Region
Assam,2021,3,Barpeta,1436928,3522432994.68204,24.6827307,92.5622753,North-Eastern Region
Assam,2021,3,Goalpara,650085,1747257315.993659,24.6827307,92.5622753,North-Eastern Region
Assam,2021,3,Biswanath,288131,620203649.3743759,24.6827307,92.5622753,North-Eastern Region
Assam,2021,3,Jorhat,531290,1083758709.111414,26.7586112,94.20640848109768,North-Eastern Region
Assam,2021,4,Tinsukia,924326,2099664801.031059,27.5971709,95.566852920138,North-Eastern Region
Assam,2021,4,Lakhimpur,560279,1263722648.481591,27.2382645,94.1053145,North-Eastern Region
Assam,2021,4,Kamrup,1326629,2906827875.9780297,26.2074223,91.6771799,North-Eastern Region
Assam,2021,4,Kokrajhar,529425,1392051533.964034,26.2074223,91.6771799,North-Eastern Region
Assam,2021,4,Karbi Anglong,448701,1157896438.235495,26.0,93.5,North-Eastern Region
Assam,2021,4,Sivasagar,452511,991840782.9964149,26.0,93.5,North-Eastern Region
Assam,2021,4,Dibrugarh,1489321,3247229901.080471,27.4881672,95.3623358,North-Eastern Region
Assam,2021,4,South Salmara Mancachar,314595,919174483.7722924,27.4881672,95.3623358,North-Eastern Region
Assam,2021,4,Nagaon,1599255,4181552742.898879,27.4881672,95.3623358,North-Eastern Region
Assam,2021,4,Dhubri,947815,2452971274.528925,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2021,4,Golaghat,597064,1337575801.951691,26.5305611,93.9603353,North-Eastern Region
Assam,2021,4,Udalguri,406086,917680978.0577191,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Majuli,65312,129028300.4276244,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Sonitpur,1437714,3119948215.769207,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Hojai,527676,1247022294.095103,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Marigaon,846244,2372441369.988904,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Chirang,298090,751602013.9126096,26.70472375,92.04215071409465,North-Eastern Region
Assam,2021,4,Cachar,1424029,3288405319.03048,25.083333,92.916667,North-Eastern Region
Assam,2021,4,Nalbari,437199,1015183560.998429,25.083333,92.916667,North-Eastern Region
Assam,2021,4,West Karbi Anglong,72436,155335117.4559282,25.083333,92.916667,North-Eastern Region
Assam,2021,4,Dhemaji,450526,1098025411.044142,27.5945155,94.71920979201424,North-Eastern Region
Assam,2021,4,Karimganj,719693,2011084236.744081,24.86648155,92.35121508187882,North-Eastern Region
Assam,2021,4,Bongaigaon,760610,1900609318.3116772,24.86648155,92.35121508187882,North-Eastern Region
Assam,2021,4,Dima Hasao,188499,461001023.11421895,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,4,Baksa,575080,1530357403.562703,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,4,Charaideo,255415,657528333.4175942,25.40036255,93.07522922678903,North-Eastern Region
Assam,2021,4,Darrang,772608,2012722511.5476182,26.75,92.5,North-Eastern Region
Assam,2021,4,Kamrup Metropolitan,22903930,48177919267.3695,26.75,92.5,North-Eastern Region
Assam,2021,4,Hailakandi,494043,1131182051.5056121,24.6827307,92.5622753,North-Eastern Region
Assam,2021,4,Barpeta,2145496,5341626359.64399,24.6827307,92.5622753,North-Eastern Region
Assam,2021,4,Goalpara,920783,2590433257.901761,24.6827307,92.5622753,North-Eastern Region
Assam,2021,4,Biswanath,368466,837297984.1361362,24.6827307,92.5622753,North-Eastern Region
Assam,2021,4,Jorhat,760505,1488025280.261267,26.7586112,94.20640848109768,North-Eastern Region
Assam,2022,1,Tinsukia,1110108,2471991459.737616,27.5971709,95.566852920138,North-Eastern Region
Assam,2022,1,Lakhimpur,725851,1653871930.753217,27.2382645,94.1053145,North-Eastern Region
Assam,2022,1,Kamrup,1708845,3838019247.4239674,26.2074223,91.6771799,North-Eastern Region
Assam,2022,1,Kokrajhar,703834,1794915585.468485,26.2074223,91.6771799,North-Eastern Region
Assam,2022,1,Karbi Anglong,576671,1480533626.526407,26.0,93.5,North-Eastern Region
Assam,2022,1,Sivasagar,570136,1201010320.385499,26.0,93.5,North-Eastern Region
Assam,2022,1,Dibrugarh,1830668,3721424814.9586678,27.4881672,95.3623358,North-Eastern Region
Assam,2022,1,South Salmara Mancachar,424292,1357660615.53992,27.4881672,95.3623358,North-Eastern Region
Assam,2022,1,Nagaon,2049272,5405490459.948576,27.4881672,95.3623358,North-Eastern Region
Assam,2022,1,Dhubri,1247298,3380205337.130154,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2022,1,Golaghat,753488,1681747448.4110463,26.5305611,93.9603353,North-Eastern Region
Assam,2022,1,Udalguri,547716,1168300625.428216,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Majuli,89346,172837394.19285652,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Sonitpur,1805856,3651941482.298712,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Hojai,665166,1595056089.1451938,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Marigaon,1027786,2790138101.722805,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Chirang,363645,951303010.3050022,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,1,Cachar,1869862,4225305321.2857337,25.083333,92.916667,North-Eastern Region
Assam,2022,1,Nalbari,571467,1369285179.166545,25.083333,92.916667,North-Eastern Region
Assam,2022,1,West Karbi Anglong,88219,186901516.61209762,25.083333,92.916667,North-Eastern Region
Assam,2022,1,Dhemaji,562489,1369239048.8460479,27.5945155,94.71920979201424,North-Eastern Region
Assam,2022,1,Karimganj,962907,2759677605.069689,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,1,Bongaigaon,1014501,2661981437.2454042,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,1,Dima Hasao,216314,509944077.09921765,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,1,Baksa,731895,1944006764.8451731,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,1,Charaideo,311136,742058516.3146229,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,1,Darrang,1205741,2732173374.6894693,26.75,92.5,North-Eastern Region
Assam,2022,1,Kamrup Metropolitan,28908435,60093746992.89226,26.75,92.5,North-Eastern Region
Assam,2022,1,Hailakandi,652625,1476770132.029495,24.6827307,92.5622753,North-Eastern Region
Assam,2022,1,Barpeta,2846523,7413611760.549711,24.6827307,92.5622753,North-Eastern Region
Assam,2022,1,Goalpara,1299073,3720380319.732235,24.6827307,92.5622753,North-Eastern Region
Assam,2022,1,Biswanath,470228,990785769.7113907,24.6827307,92.5622753,North-Eastern Region
Assam,2022,1,Jorhat,978493,1768122527.237476,26.7586112,94.20640848109768,North-Eastern Region
Assam,2022,2,Tinsukia,1393042,2864342184.623848,27.5971709,95.566852920138,North-Eastern Region
Assam,2022,2,Lakhimpur,949594,1949181060.629253,27.2382645,94.1053145,North-Eastern Region
Assam,2022,2,Kamrup,2122755,4247651138.552457,26.2074223,91.6771799,North-Eastern Region
Assam,2022,2,Kokrajhar,941658,2134593237.405254,26.2074223,91.6771799,North-Eastern Region
Assam,2022,2,Karbi Anglong,663418,1596022243.6550171,26.0,93.5,North-Eastern Region
Assam,2022,2,Sivasagar,694978,1292419445.258157,26.0,93.5,North-Eastern Region
Assam,2022,2,Dibrugarh,2372318,4426557091.530312,27.4881672,95.3623358,North-Eastern Region
Assam,2022,2,South Salmara Mancachar,532090,1518417902.485162,27.4881672,95.3623358,North-Eastern Region
Assam,2022,2,Nagaon,2624899,6401629329.647786,27.4881672,95.3623358,North-Eastern Region
Assam,2022,2,Dhubri,1748061,4095843491.511972,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2022,2,Golaghat,928135,1870905474.8373482,26.5305611,93.9603353,North-Eastern Region
Assam,2022,2,Udalguri,731430,1374405319.608431,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Majuli,105899,192613565.73612753,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Sonitpur,2331103,4228702694.6406846,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Hojai,832316,1885347223.235883,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Marigaon,1362294,3195268221.1941223,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Chirang,483371,1142819737.07108,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,2,Cachar,2208886,4390976386.361718,25.083333,92.916667,North-Eastern Region
Assam,2022,2,Nalbari,711088,1547056523.5514271,25.083333,92.916667,North-Eastern Region
Assam,2022,2,West Karbi Anglong,98911,208934121.882908,25.083333,92.916667,North-Eastern Region
Assam,2022,2,Dhemaji,698448,1532877539.60587,27.5945155,94.71920979201424,North-Eastern Region
Assam,2022,2,Karimganj,1164306,2886007289.474466,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,2,Bongaigaon,1380703,3242058585.814122,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,2,Dima Hasao,228456,545715522.4659376,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,2,Baksa,905373,2132096440.241951,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,2,Charaideo,382915,812357268.893158,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,2,Darrang,1764727,3227701241.992287,26.75,92.5,North-Eastern Region
Assam,2022,2,Kamrup Metropolitan,37896005,70515346667.22395,26.75,92.5,North-Eastern Region
Assam,2022,2,Hailakandi,787208,1571435620.282404,24.6827307,92.5622753,North-Eastern Region
Assam,2022,2,Barpeta,3782074,8597920826.987381,24.6827307,92.5622753,North-Eastern Region
Assam,2022,2,Goalpara,1660385,4241626695.28664,24.6827307,92.5622753,North-Eastern Region
Assam,2022,2,Biswanath,604714,1221547710.8569942,24.6827307,92.5622753,North-Eastern Region
Assam,2022,2,Jorhat,1243165,2020664284.239387,26.7586112,94.20640848109768,North-Eastern Region
Assam,2022,3,Tinsukia,1596815,3042250714.0585,27.5971709,95.566852920138,North-Eastern Region
Assam,2022,3,Lakhimpur,1107100,2067093940.620087,27.2382645,94.1053145,North-Eastern Region
Assam,2022,3,Kamrup,2430234,4614592326.476387,26.2074223,91.6771799,North-Eastern Region
Assam,2022,3,Kokrajhar,1067899,2284375602.779279,26.2074223,91.6771799,North-Eastern Region
Assam,2022,3,Karbi Anglong,859889,1828335931.769407,26.0,93.5,North-Eastern Region
Assam,2022,3,Sivasagar,747403,1314001865.700468,26.0,93.5,North-Eastern Region
Assam,2022,3,Dibrugarh,2307181,3933628296.025187,27.4881672,95.3623358,North-Eastern Region
Assam,2022,3,South Salmara Mancachar,605276,1484669445.1835501,27.4881672,95.3623358,North-Eastern Region
Assam,2022,3,Nagaon,2968058,6558107158.010572,27.4881672,95.3623358,North-Eastern Region
Assam,2022,3,Dhubri,2223747,4556385241.834756,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2022,3,Golaghat,1053657,2034519777.287187,26.5305611,93.9603353,North-Eastern Region
Assam,2022,3,Udalguri,863753,1579156771.5001862,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Majuli,134355,225690807.1441371,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Sonitpur,3096898,5410346627.41358,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Hojai,1043820,2113483858.3325522,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Marigaon,1489205,3238457317.646788,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Chirang,715691,1537298774.948396,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,3,Cachar,2665315,5192449137.351445,25.083333,92.916667,North-Eastern Region
Assam,2022,3,Nalbari,794013,1648877908.71653,25.083333,92.916667,North-Eastern Region
Assam,2022,3,West Karbi Anglong,109757,205472736.92329702,25.083333,92.916667,North-Eastern Region
Assam,2022,3,Dhemaji,772797,1515654182.855371,27.5945155,94.71920979201424,North-Eastern Region
Assam,2022,3,Karimganj,1334451,3178134072.435217,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,3,Bongaigaon,1668882,3479985149.628884,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,3,Dima Hasao,288848,678521294.5272696,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,3,Baksa,994859,2149845145.961889,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,3,Charaideo,653536,1267458929.209504,25.40036255,93.07522922678903,North-Eastern Region
Assam,2022,3,Darrang,1805090,3233214492.573066,26.75,92.5,North-Eastern Region
Assam,2022,3,Kamrup Metropolitan,39606017,69410860235.2296,26.75,92.5,North-Eastern Region
Assam,2022,3,Hailakandi,1560929,2991549159.652971,24.6827307,92.5622753,North-Eastern Region
Assam,2022,3,Barpeta,4561028,9149960686.489628,24.6827307,92.5622753,North-Eastern Region
Assam,2022,3,Goalpara,2054687,4590076568.303604,24.6827307,92.5622753,North-Eastern Region
Assam,2022,3,Biswanath,668091,1279949511.7036178,24.6827307,92.5622753,North-Eastern Region
Assam,2022,3,Jorhat,2264530,3694675386.605816,26.7586112,94.20640848109768,North-Eastern Region
Assam,2022,4,Tinsukia,1847473,3636219479.501451,27.5971709,95.566852920138,North-Eastern Region
Assam,2022,4,Lakhimpur,1397791,2505469638.516078,27.2382645,94.1053145,North-Eastern Region
Assam,2022,4,Kamrup,3473735,6488564510.007879,26.2074223,91.6771799,North-Eastern Region
Assam,2022,4,Kokrajhar,1249751,2609828653.3645363,26.2074223,91.6771799,North-Eastern Region
Assam,2022,4,Karbi Anglong,1030879,2189719279.796463,26.0,93.5,North-Eastern Region
Assam,2022,4,Sivasagar,883421,1544157685.457902,26.0,93.5,North-Eastern Region
Assam,2022,4,Dibrugarh,2781759,4540236249.409073,27.4881672,95.3623358,North-Eastern Region
Assam,2022,4,South Salmara Mancachar,763570,1935371793.7394412,27.4881672,95.3623358,North-Eastern Region
Assam,2022,4,Nagaon,3466436,7442294882.997084,27.4881672,95.3623358,North-Eastern Region
Assam,2022,4,Dhubri,2801543,5696918774.408015,25.543251265569022,87.56949075116762,North-Eastern Region
Assam,2022,4,Golaghat,1247652,2348259381.786536,26.5305611,93.9603353,North-Eastern Region
Assam,2022,4,Udalguri,1048339,1929847430.1772633,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Majuli,170716,264376860.9660782,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Sonitpur,3570910,5955878582.0059595,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Hojai,1188838,2311470243.430886,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Marigaon,1732867,3678892463.487752,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Chirang,763852,1640747076.199343,26.70472375,92.04215071409465,North-Eastern Region
Assam,2022,4,Cachar,3169492,6146128032.607636,25.083333,92.916667,North-Eastern Region
Assam,2022,4,Nalbari,956563,1913556549.936222,25.083333,92.916667,North-Eastern Region
Assam,2022,4,West Karbi Anglong,139542,264423911.3807878,25.083333,92.916667,North-Eastern Region
Assam,2022,4,Dhemaji,913590,1749366721.703061,27.5945155,94.71920979201424,North-Eastern Region
Assam,2022,4,Karimganj,1635099,3857130937.197542,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,4,Bongaigaon,2301942,4663672960.523356,24.86648155,92.35121508187882,North-Eastern Region
Assam,2022,4,Dima Hasao,323049,753858279.4564474,25.40036255,93.07522922678903,North-Eastern Region
