State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Himachal Pradesh,2021,3,Lahul and Spiti,4660,1936498,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2021,3,Chamba,90344,4430504,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2021,3,Kinnaur,24708,1946324,31.5864184,78.396745,Northern Region
Himachal Pradesh,2021,4,Solan,385901,10347236,30.0,76.75,Northern Region
Himachal Pradesh,2021,4,Sirmaur,144716,3750604,30.75,77.5,Northern Region
Himachal Pradesh,2021,4,Shimla,251745,5770212,30.75,77.5,Northern Region
Himachal Pradesh,2021,4,Bilaspur,97687,2031090,32.0292,76.1514,Northern Region
Himachal Pradesh,2021,4,Hamirpur,135670,2858483,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2021,4,Una,125192,2739101,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2021,4,Kangra,380492,8495356,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2021,4,Kullu,132702,3731636,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2021,4,Mandi,231360,4546592,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2021,4,Lahul and Spiti,5052,249743,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2021,4,Chamba,96745,2375444,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2021,4,Kinnaur,26485,775485,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,1,Solan,410487,6710908,30.0,76.75,Northern Region
Himachal Pradesh,2022,1,Sirmaur,154267,8561040,30.75,77.5,Northern Region
Himachal Pradesh,2022,1,Shimla,267642,10998338,30.75,77.5,Northern Region
Himachal Pradesh,2022,1,Bilaspur,104121,3566950,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,1,Hamirpur,144434,2665125,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,1,Una,133249,3601757,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,1,Kangra,405048,11350217,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,1,Kullu,141024,5488435,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,1,Mandi,246307,11736477,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,1,Lahul and Spiti,5365,2063470,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,1,Chamba,103270,8403790,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,1,Kinnaur,28269,2131771,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,2,Solan,433753,8005883,30.0,76.75,Northern Region
Himachal Pradesh,2022,2,Sirmaur,163150,10410971,30.75,77.5,Northern Region
Himachal Pradesh,2022,2,Shimla,282560,15220633,30.75,77.5,Northern Region
Himachal Pradesh,2022,2,Bilaspur,110019,3821007,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,2,Hamirpur,152759,2741162,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,2,Una,140791,4520371,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,2,Kangra,427676,12879439,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,2,Kullu,148844,8795678,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,2,Mandi,260233,14679342,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,2,Lahul and Spiti,5657,5388918,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,2,Chamba,109087,11682316,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,2,Kinnaur,29878,4342963,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,3,Solan,457393,7853464,30.0,76.75,Northern Region
Himachal Pradesh,2022,3,Sirmaur,171743,10533368,30.75,77.5,Northern Region
Himachal Pradesh,2022,3,Shimla,296508,18196762,30.75,77.5,Northern Region
Himachal Pradesh,2022,3,Bilaspur,115654,4243040,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,3,Hamirpur,160759,2525896,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,3,Una,148148,4530064,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,3,Kangra,449619,13333733,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,3,Kullu,156387,7890814,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,3,Mandi,273475,14505602,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,3,Lahul and Spiti,5900,6561136,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,3,Chamba,114576,13232974,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,3,Kinnaur,31414,5425685,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,4,Solan,479537,16598977,30.0,76.75,Northern Region
Himachal Pradesh,2022,4,Sirmaur,179223,6294935,30.75,77.5,Northern Region
Himachal Pradesh,2022,4,Shimla,308448,8326396,30.75,77.5,Northern Region
Himachal Pradesh,2022,4,Bilaspur,120345,3117058,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,4,Hamirpur,167686,4039475,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,4,Una,154314,4061386,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,4,Kangra,468410,12232859,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,4,Kullu,162922,5183193,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,4,Mandi,284425,6917169,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,4,Lahul and Spiti,6057,474863,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,4,Chamba,118985,4081657,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,4,Kinnaur,32724,1027749,31.5864184,78.396745,Northern Region
Jammu and Kashmir,2018,1,Muzaffarabad,41,0,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2018,1,Doda,2648,0,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2018,1,Samba,6534,0,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2018,1,Mirpur,544,0,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2018,1,Srinagar,18233,0,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,1,Baramulla,16299,0,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,1,Jammu,45294,0,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,1,Ganderbal,4117,0,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,1,Udhampur,8457,0,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,1,Bandipore,4609,0,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,1,Reasi,3583,0,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2018,1,Shopian,2537,0,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2018,1,Poonch,2539,0,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,1,Kathua,8039,0,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2018,1,Kishtwar,1298,0,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2018,1,Pulwama,8441,0,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,1,Ramban,1876,0,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2018,1,Rajouri,5232,0,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2018,1,Kulgam,5700,0,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,1,Budgam,11594,0,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,1,Anantnag,11556,0,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,1,Kupwara,7254,0,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2018,2,Muzaffarabad,57,0,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2018,2,Doda,4031,0,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2018,2,Samba,9601,0,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2018,2,Mirpur,795,0,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2018,2,Srinagar,27035,0,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,2,Baramulla,25870,0,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,2,Jammu,64681,0,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,2,Ganderbal,6212,0,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,2,Udhampur,12195,0,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,2,Bandipore,7527,0,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,2,Reasi,5168,0,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2018,2,Shopian,3522,0,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2018,2,Poonch,4152,0,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,2,Kathua,11778,0,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2018,2,Kishtwar,2006,0,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2018,2,Pulwama,12218,0,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,2,Ramban,2925,0,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2018,2,Rajouri,8035,0,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2018,2,Kulgam,8137,0,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,2,Budgam,17809,0,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,2,Anantnag,16373,0,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,2,Kupwara,11482,0,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2018,3,Muzaffarabad,89,0,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2018,3,Doda,5618,0,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2018,3,Samba,13304,0,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2018,3,Mirpur,1133,0,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2018,3,Srinagar,35583,0,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,3,Baramulla,31069,0,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,3,Jammu,86877,0,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,3,Ganderbal,7627,0,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,3,Udhampur,16058,0,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,3,Bandipore,8792,0,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,3,Reasi,7010,0,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2018,3,Shopian,4698,0,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2018,3,Poonch,6243,0,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,3,Kathua,15849,0,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2018,3,Kishtwar,2822,0,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2018,3,Pulwama,15427,0,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,3,Ramban,4202,0,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2018,3,Rajouri,11534,0,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2018,3,Kulgam,10305,0,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,3,Budgam,22301,0,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,3,Anantnag,20234,0,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,3,Kupwara,15754,0,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2018,4,Muzaffarabad,136,0,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2018,4,Doda,7669,0,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2018,4,Samba,17595,0,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2018,4,Mirpur,1515,0,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2018,4,Srinagar,44328,0,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2018,4,Baramulla,37661,0,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2018,4,Jammu,113005,0,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2018,4,Ganderbal,9327,0,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2018,4,Udhampur,21123,0,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2018,4,Bandipore,10397,0,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2018,4,Reasi,9290,0,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2018,4,Shopian,5919,0,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2018,4,Poonch,8555,0,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2018,4,Kathua,21030,0,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2018,4,Kishtwar,3753,0,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2018,4,Pulwama,18846,0,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2018,4,Ramban,5615,0,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2018,4,Rajouri,15661,0,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2018,4,Kulgam,12488,0,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2018,4,Budgam,27710,0,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2018,4,Anantnag,24448,0,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2018,4,Kupwara,20492,0,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,1,Muzaffarabad,170,0,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2019,1,Doda,9896,0,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2019,1,Samba,21495,0,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2019,1,Mirpur,1891,0,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2019,1,Srinagar,52762,0,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,1,Baramulla,45150,0,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,1,Jammu,134408,0,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,1,Ganderbal,11236,0,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2019,1,Udhampur,25515,0,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,1,Bandipore,12419,0,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2019,1,Reasi,11440,0,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2019,1,Shopian,7625,0,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2019,1,Poonch,10838,0,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2019,1,Kathua,25620,0,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,1,Kishtwar,4732,0,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2019,1,Pulwama,23230,0,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,1,Ramban,7125,0,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2019,1,Rajouri,19212,0,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,1,Kulgam,16003,0,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2019,1,Budgam,34255,0,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2019,1,Anantnag,30103,0,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2019,1,Kupwara,25544,0,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,2,Muzaffarabad,216,1171,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2019,2,Doda,12220,53698,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2019,2,Samba,25990,105880,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2019,2,Mirpur,2250,13135,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2019,2,Srinagar,62190,312300,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,2,Baramulla,53196,212011,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,2,Jammu,160241,581746,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,2,Ganderbal,13224,73122,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2019,2,Udhampur,29856,131187,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,2,Bandipore,14951,65247,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2019,2,Reasi,13784,72385,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2019,2,Shopian,8946,37320,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2019,2,Poonch,13450,69010,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2019,2,Kathua,30602,122544,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,2,Kishtwar,6001,27103,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2019,2,Pulwama,27167,136747,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,2,Ramban,8694,48805,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2019,2,Rajouri,23118,103450,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,2,Kulgam,18853,71690,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2019,2,Budgam,39965,174075,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2019,2,Anantnag,35488,140564,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2019,2,Kupwara,30791,152183,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2019,3,Muzaffarabad,207,1501,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2019,3,Doda,12682,68944,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2019,3,Samba,27579,160172,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2019,3,Mirpur,2372,18542,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2019,3,Srinagar,64758,386951,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2019,3,Baramulla,54404,249467,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2019,3,Jammu,169849,975045,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2019,3,Ganderbal,13453,109345,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2019,3,Udhampur,31297,204871,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2019,3,Bandipore,15313,80343,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2019,3,Reasi,14489,118236,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2019,3,Shopian,9142,38069,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2019,3,Poonch,14139,94475,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2019,3,Kathua,32213,208424,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2019,3,Kishtwar,6229,38662,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2019,3,Pulwama,27963,176462,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2019,3,Ramban,9065,75108,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2019,3,Rajouri,24275,147846,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2019,3,Kulgam,19220,80917,33.6250902,74.69488802561563,Northern Region
